AAPL,Date_AAPL,MSFT,Date_MSFT,AMZN,Date_AMZN,TSLA,Date_TSLA,GOOGL,Date_GOOGL,META,Date_META,NVDA,Date_NVDA,JPM,Date_JPM,WMT,Date_WMT,NFLX,Date_NFLX,Log Returns (AAPL),Log Returns (MSFT),Log Returns (AMZN),Log Returns (TSLA),Log Returns (GOOGL),Log Returns (META),Log Returns (NVDA),Log Returns (JPM),Log Returns (WMT),Log Returns (NFLX),Rolling Mean (AAPL),Rolling Mean (MSFT),Rolling Mean (AMZN),Rolling Mean (TSLA),Rolling Mean (GOOGL),Rolling Mean (META),Rolling Mean (NVDA),Rolling Mean (JPM),Rolling Mean (WMT),Rolling Mean (NFLX),Rolling Std (AAPL),Rolling Std (MSFT),Rolling Std (AMZN),Rolling Std (TSLA),Rolling Std (GOOGL),Rolling Std (META),Rolling Std (NVDA),Rolling Std (JPM),Rolling Std (WMT),Rolling Std (NFLX)
0.002263638637094001,2021-07-01,0.002584315706279705,2021-07-01,-0.0020900020900020966,2021-07-01,-0.0026188230779432553,2021-07-01,0.0029077286939460656,2021-07-01,0.019211334408664404,2021-07-01,0.010473719060140274,2021-07-01,0.009900778490785855,2021-07-01,-0.01205541504975427,2021-07-01,0.01009070170324966,2021-07-01,0.0022610804669421693,0.002580982104595778,-0.002092189192267082,-0.0026222581937176714,0.002903509427875825,0.019029126661547296,0.01041924966597099,0.009852086909356064,-0.012128670914304666,0.010040130487644036,,,,,,,,,,,,,,,,,,,,
0.019596434847193978,2021-07-02,0.022275587720034684,2021-07-02,0.022723749230608936,2021-07-02,0.0014456370513082906,2021-07-02,0.02297361696360456,2021-07-02,0.0008749174421964767,2021-07-02,0.013605760398773592,2021-07-02,-0.0009603768760030329,2021-07-02,0.005670834863376495,2021-07-02,0.0008246564116320965,2021-07-02,0.01940689689463793,0.022031110734416708,0.02246941064938596,0.001444593124038416,0.02271369676752577,0.0008745349250288486,0.013514033117141463,-0.0009608383333473126,0.005654816210244779,0.0008243165693560475,,,,,,,,,,,,,,,,,,,,
0.014718425596538243,2021-07-06,3.573327719852415e-05,2021-07-06,0.04692710742205475,2021-07-06,-0.028457809785947363,2021-07-06,0.007444640967671834,2021-07-06,-0.005412965363143618,2021-07-06,0.010323744387878087,2021-07-06,-0.016791693784714457,2021-07-06,-0.0012134757976091093,2021-07-06,0.014345156599548492,2021-07-06,0.014611160802208477,3.5732638780182954e-05,0.04585930904650017,-0.02887058319813403,0.00741706639871258,-0.005427668542692336,0.010270818489417907,-0.01693427262189082,-0.0012142126555312897,0.014243238372891159,,,,,,,,,,,,,,,,,,,,
0.017955059223941028,2021-07-07,0.008175183919592044,2021-07-07,0.005669564076709488,2021-07-07,-0.022635628571399224,2021-07-07,0.0022506189690130185,2021-07-07,-0.006491519925174494,2021-07-07,-0.01578611369404659,2021-07-07,0.0011733060310017418,2021-07-07,-0.0016436432255155786,2021-07-07,-0.01048668447854062,2021-07-07,0.017795771008420207,0.0081419481198476,0.0056535525885647525,-0.022895747206025715,0.002248090119747818,-0.006512681470754053,-0.015912041417977387,0.00117261824541663,-0.0016449954890042535,-0.010542057212009905,,,,,,,,,,,,,,,,,,,,
-0.009199351403442746,2021-07-08,-0.008966094940709213,2021-07-08,0.009422227593882448,2021-07-08,0.012658037290573354,2021-07-08,-0.011306759048581028,2021-07-08,-0.013809307766359025,2021-07-08,-0.02302212508107948,2021-07-08,-0.01725392671418724,2021-07-08,-0.0008588850995615571,2021-07-08,-0.009702225002793607,2021-07-08,-0.009241926748094285,-0.009006532261324113,0.009378115281815287,0.012578594031283601,-0.01137116640117436,-0.013905543247559198,-0.023291273133422753,-0.017404510327109223,-0.0008592541526999742,-0.009749598254125892,,,,,,,,,,,,,,,,,,,,
0.013054887640559842,2021-07-09,0.0018743431288164025,2021-07-09,-0.003234704202571881,2021-07-09,0.006341837079579582,2021-07-09,0.003794785971830583,2021-07-09,0.0138002380658524,2021-07-09,0.007411044577818604,2021-07-09,0.03199991058482876,2021-07-09,0.005086345532610448,2021-07-09,0.009834941537227637,2021-07-09,0.012970407056889817,0.0018725887396102954,-0.0032399471675578434,0.006321812249023811,0.0037876039353379478,0.01370588188134812,0.0073837177176161,0.031498580416759445,0.005073453773321197,0.009786893277408393,,,,,,,,,,,,,,,,,,,,
-0.004203855888079033,2021-07-12,-0.00223088562120477,2021-07-12,-0.00021234814297510507,2021-07-12,0.043762819403298625,2021-07-12,0.011607886769661846,2021-07-12,0.007819344158839225,2021-07-12,0.023054696173205658,2021-07-12,0.014315813437672853,2021-07-12,-0.0017818409075336383,2021-07-12,0.0024814250760512024,2021-07-12,-0.004212716932665208,-0.00223337775366374,-0.00021237069203424127,0.042832279170544864,0.011541032115490022,0.007788931522339859,0.022792951985181324,0.014214309771896635,-0.0017834302743233034,0.0024783514244878335,,,,,,,,,,,,,,,,,,,,
0.007889302549904942,2021-07-13,0.013197949403828124,2021-07-13,-0.011076947823728478,2021-07-13,-0.025025526817094024,2021-07-13,0.002882281286721522,2021-07-13,-0.00302989607778692,2021-07-13,-0.012797334574431773,2021-07-13,-0.01487360708042662,2021-07-13,0.0037843954591780804,2021-07-13,0.0062720181432234234,2021-07-13,0.007858344719736253,0.013111615262391631,-0.011138754050319846,-0.02534398967789309,0.0028781354783603877,-0.0030344955057834875,-0.012879925849277534,-0.014985328357212021,0.0037772526498208413,0.006252430895811933,,,,,,,,,,,,,,,,,,,,
0.024100573547303217,2021-07-14,0.005445177864606077,2021-07-14,0.0011747744165069296,2021-07-14,-0.02267626253562338,2021-07-14,0.007032372608097193,2021-07-14,-0.01266736038727223,2021-07-14,-0.020172805251755466,2021-07-14,-0.0034048940624049617,2021-07-14,0.006899796373704525,2021-07-14,0.013445982185756211,2021-07-14,0.023814738149193954,0.005430406481229368,0.0011740849089997769,-0.022937323111711275,0.007007760794774716,-0.012748275443214274,-0.020379054755361278,-0.003410703905876191,0.006876101708509459,0.013356387202149116,0.0070790010381896196,0.0045109921791404,0.004337578411746446,0.004564436889642915,0.0027672600251276045,0.001703717280907835,0.005659735354367351,0.0003747766090063609,0.0006049024115096779,0.005453075042062061,0.009741810175725606,0.008358673551515336,0.0146374398479449,0.02261618180486881,0.00823645549665518,0.015464124084270881,0.019808439513951556,0.01497735142078502,0.010691375205951294,0.00954023288809144
-0.004492279151036671,2021-07-15,-0.005238744920892602,2021-07-15,-0.013711143174944485,2021-07-15,-0.004254796226577984,2021-07-15,-0.009607367056593819,2021-07-15,-0.009118736542179429,2021-07-15,-0.0441116791959254,2021-07-15,0.0021921216570366386,2021-07-15,0.0007773141469451517,2021-07-15,-0.009124920461871078,2021-07-15,-0.004502399758124145,-0.00525251525897921,-0.013806009042966375,-0.004263873629526309,-0.009653815545337055,-0.00916056670658872,-0.04511419199723472,0.0021897224639326994,0.0007770121947679655,-0.009166807554222209,0.006657700543161865,0.004438704183831371,0.003177312074443511,0.0038920392966791117,0.0025533194856918796,0.0020896609174592185,0.003393021537496488,0.0001331675500600371,0.0016616259276424406,0.004944986669034268,0.010061930238551644,0.008440123073665082,0.015118966261335458,0.02267116575170246,0.008508876253012504,0.01506828179136463,0.022722417546329064,0.01490323013607143,0.009487091246019489,0.010045047573979903
-0.014076075731824012,2021-07-16,-0.0009961927648841629,2021-07-16,-0.01585423166667721,2021-07-16,-0.009806316575730611,2021-07-16,-0.0002754464656915534,2021-07-16,-0.009580263334243777,2021-07-16,-0.04245732177917283,2021-07-16,-0.022835434582950676,2021-07-16,-0.0007061003626944728,2021-07-16,-0.023280228042954487,2021-07-16,-0.014176083270801144,-0.0009966892946835523,-0.015981254351190344,-0.009854715165981515,-0.0002754844080368343,-0.009626449276055243,-0.043384986366274095,-0.023100201597547724,-0.0007063497689663884,-0.023555493099894312,0.00532384483067464,0.0037050941094943003,0.0013013683022194023,0.0024320927385531486,0.0021375462395711808,0.0007905892502555023,-0.001107698666313639,0.00043441457060020006,0.0014185226513896087,0.0031788363064261917,0.010960669287786702,0.008229998105023787,0.015031746402628473,0.022560330361655095,0.008429457215646011,0.014888401176656518,0.022427094746110987,0.014336437347656553,0.009482103701198284,0.011700326084152734
-0.026914680159134452,2021-07-19,-0.013321337801566968,2021-07-19,-0.006727030092302577,2021-07-19,0.003104482057777691,2021-07-19,-0.018839000313956022,2021-07-19,-0.012340059390091307,2021-07-19,0.034070369266921974,2021-07-19,-0.032519461010495965,2021-07-19,-0.002331002130138371,2021-07-19,0.0037148539055276153,2021-07-19,-0.02728351323976336,-0.013410862772497123,-0.006749758546577603,0.003099673103658058,-0.019018714955997253,-0.012416830147211837,0.03350282915444519,-0.03305996902003498,-0.002333723144886911,0.003707970876788758,0.0044827092137472765,0.0033207438053698855,0.0009985497133009114,0.0020432046761316046,0.0018660683526337707,0.0011913862756690874,0.0006453989182007236,7.359631610315276e-05,0.002227771679769552,0.0031207695219264255,0.012711607179819735,0.008845589186452391,0.015134218648995057,0.02247387254802434,0.00902304613432572,0.014388680196833899,0.023766997190915372,0.015089330412961248,0.008309386810550094,0.011694339275419784
0.025974371347003755,2021-07-20,0.008338545952919718,2021-07-20,0.0066486136498793424,2021-07-20,0.02209778342837665,2021-07-20,0.013096122796841358,2021-07-20,0.013978190648850308,2021-07-20,-0.00893257979798101,2021-07-20,0.018643104347152883,2021-07-20,0.0045314194915127,2021-07-20,-0.0023108344696751715,2021-07-20,0.025642767242639076,0.008303972341418739,0.006626609097477396,0.021857165705963834,0.013011110001610909,0.013881396701838177,-0.008972714471785046,0.018471451819388175,0.0045211835208778745,-0.0023135085680416998,0.005076231769525768,0.0031209282151631436,0.0018033206298986304,0.003347033876919392,0.001812574017584051,0.0014914084587655473,0.0007661276298681241,0.0001573096029703902,0.001999353649254776,0.003381647016740902,0.013440693599164258,0.008674736688588099,0.014976668833598968,0.02285923304030873,0.008949155229370512,0.01459865827738293,0.0237089343537194,0.015192288923528014,0.008172196354051331,0.011500870797080108
-0.005131713919186209,2021-07-21,0.007446717676832915,2021-07-21,0.003361110852517335,2021-07-21,-0.007888019850240235,2021-07-21,0.010613256523166914,2021-07-21,0.013375802313630336,2021-07-21,0.04287590858964019,2021-07-21,0.02104088959434658,2021-07-21,-0.004933925568341269,2021-07-21,-0.03280294877789269,2021-07-21,-0.005144926384170648,0.00741912775964122,0.0033554749445127334,-0.007919294852611359,0.010557331267538954,0.013287136049738342,0.04198219347514352,0.020822586954892326,-0.004946137564377278,-0.033353028464006354,0.004184711521704016,0.0029449512007127866,0.0012261431194307225,0.002720683703158688,0.002130613542510923,0.0011460178718430691,0.001663133265619715,0.0012824688356162517,0.0015217344985315405,0.0005523655854939247,0.013499701257816897,0.008541890500376216,0.01466436872035848,0.022993199424737203,0.009151175259115013,0.014207117526051366,0.024976964337479063,0.01588360349543457,0.008289369624569115,0.013070973701629855
0.009628947931095588,2021-07-22,0.016844645344633147,2021-07-22,0.01473563589596627,2021-07-22,-0.009202007847976312,2021-07-22,0.006840437622901874,2021-07-22,0.014325847038525685,2021-07-22,0.009479601098669965,2021-07-22,-0.01262609910353174,2021-07-22,0.0007083784458705722,2021-07-22,-0.0036212999188532935,2021-07-22,0.00958288506718907,0.01670434762454385,0.014628121323518116,-0.00924460786068585,0.006817147976724465,0.014224201711955245,0.00943495163114894,-0.012706485655314088,0.0007081276642844767,-0.003627872698205831,0.0047706650980797625,0.003832401276035896,0.0019860343982498418,-0.00037365499834390305,0.002555809490511751,0.0016322423483028426,0.0016857385943558623,0.0003482658522477977,0.0019475699556318505,-1.3902715400126996e-05,0.013467301666598404,0.009029037806425406,0.01496300300863091,0.01986705759449962,0.00916316314859161,0.014495084138758465,0.024984183771067023,0.016135408230597018,0.007998499995831578,0.012989907386729201
0.011988761096306089,2021-07-23,0.012336381005216168,2021-07-23,0.005115384934792244,2021-07-23,-0.009056424875986235,2021-07-23,0.03576897286082503,2021-07-23,0.052962680340519874,2021-07-23,-0.001837461932811424,2021-07-23,-0.0019212985035200747,2021-07-23,0.00821113143923724,2021-07-23,0.007112613889517894,2021-07-23,0.011917465167544591,0.012260907932836834,0.005102345801164657,-0.009097683584931696,0.035144119800191706,0.05160779125172083,-0.0018391521367629791,-0.0019231465649877611,0.008177603509268954,0.00708743855581086,0.005478551466809178,0.004181566826140776,0.0030229509645870235,-0.0025970413913509404,0.00419155502893862,0.003900155164438862,0.00120491487700925,-0.00020770804206967085,0.0020087572584519707,-0.00017705494541794264,0.013455416505480693,0.009223864519239747,0.014385940564698371,0.018057303385679357,0.011797993395276374,0.018479462511196393,0.024953262061397974,0.016005466812829747,0.008043636342774137,0.012872508585269843
0.0028948776797481646,2021-07-26,-0.0021403281089950044,2021-07-26,0.01180863619816197,2021-07-26,0.022133069927244398,2021-07-26,0.0076681713370703175,2021-07-26,0.0072202871696240845,2021-07-26,-0.013498318765241879,2021-07-26,0.00670463483738315,2021-07-26,0.0014042237364508825,2021-07-26,0.002095378310854601,2021-07-26,0.002890695590504948,-0.0021426218847416527,0.011739458318775493,0.02189168871378688,0.007638920350461969,0.007194345691321705,-0.01359024927889377,0.006682258733288059,0.0014032387362991159,0.002093186067573675,0.005735734203186932,0.004387641722135188,0.004303710855192738,-0.0009056722936731043,0.004571492070623895,0.004524882801622371,0.0009842914478736587,-0.00037735038082211124,0.00148733985286989,-0.0009418773714269246,0.013348678898659077,0.009022096910853619,0.013942172461794888,0.018731989792330733,0.011780600070011296,0.0183638199035974,0.025068277503303052,0.01590817791981487,0.007704141853068561,0.012211141046390048
-0.014900473686665805,2021-07-27,-0.008683747835773636,2021-07-27,-0.019846876786293155,2021-07-27,-0.01952494819687267,2021-07-27,-0.01592849816984443,2021-07-27,-0.012484580591256567,2021-07-27,-0.004457607051859713,2021-07-27,-0.0013187150491416055,2021-07-27,7.03008860820642e-05,2021-07-27,0.004685484481488311,2021-07-27,-0.01501260097197014,-0.008721671278701038,-0.02004647134574264,-0.019718078031379663,-0.016056720108277515,-0.012563167737633987,-0.004467571805838865,-0.001319585319008139,7.029841509058015e-05,0.004674541767041259,0.004363408824030074,0.0032554068331437256,0.0026876625590659675,-0.0031358829870368476,0.003763842819790808,0.0018105346766129904,-0.00174502739032959,-0.0005341658287254358,0.0016460525661710467,-0.0012729935728222007,0.014006323184239486,0.009177031679526373,0.014792535184305778,0.018120713692007448,0.012618231215977521,0.01647921168580663,0.022249072235732727,0.015900858856563733,0.007636982262676666,0.01194845725762853
-0.012196206729063741,2021-07-28,-0.001116756113693218,2021-07-28,0.0010837371680696428,2021-07-28,0.0034120354402995545,2021-07-28,0.03179679518107714,2021-07-28,0.01487186618648595,2021-07-28,0.01535850273754713,2021-07-28,0.0016509966905047246,2021-07-28,-0.004066560510098793,2021-07-28,0.0007516036637444934,2021-07-28,-0.01227119076258063,-0.00111738015044312,0.0010831503488784933,0.0034062276545409947,0.03130174377694899,0.014762364314425952,0.015241754799200143,0.0016496352937037924,-0.004074851452001493,0.000751321351160075,0.0031785819978900455,0.002700896045131812,0.0026801477104420545,-0.002387397118454415,0.005461199140063466,0.003081354175550699,-0.0010815576340918675,-0.0003900531034020549,0.0017323660859568824,-0.0012794982151370649,0.014368411309948991,0.009084324930581174,0.014793350672054846,0.018063614119068636,0.013989514899387635,0.016456282123107128,0.022565028136162596,0.01590726838767943,0.007557827674195041,0.011947257875917607
0.004552494429637566,2021-07-29,0.000978573484724743,2021-07-29,-0.008373940689987869,2021-07-29,0.04694118807423009,2021-07-29,-0.0023257302845125505,2021-07-29,-0.04007720906341328,2021-07-29,0.008152449120427008,2021-07-29,0.008569216388884415,2021-07-29,0.0012672305748271384,2021-07-29,-0.009724649819901954,2021-07-29,0.004542163170338614,0.0009780949938258015,-0.00840919910387896,0.04587275846182953,-0.0023284389958269725,-0.04090242386233012,0.00811939742045385,0.008532709065306003,0.0012664283158554566,-0.009772243029846856,0.003175156892894687,0.002841953318848134,0.002377165838483325,3.7516269564846774e-05,0.005419744360662493,0.001671430466613405,-0.0006133775856641543,-0.00041573673538893854,0.00044102611492741195,-0.0012699487532330633,0.014368057534405284,0.009031813886634496,0.014962116420245726,0.021169248721342737,0.014012427686042949,0.0188407101551431,0.022659139710358836,0.015891575470596025,0.004639337522327817,0.011940065849781802
0.001510585221179639,2021-07-30,-0.005549928881928623,2021-07-30,-0.07564890713277761,2021-07-30,0.014541928508582602,2021-07-30,-0.00774049917557651,2021-07-30,-0.005637421989310609,2021-07-30,-0.00829016441810615,2021-07-30,-0.007973779655267244,2021-07-30,0.0021792998077461156,2021-07-30,0.006456018227465776,2021-07-30,0.0015094454350094702,-0.0055653869579046005,-0.07866330887549154,0.014437208664382839,-0.007770612333889544,-0.005653372226377986,-0.00832471893877197,-0.008005740247452344,0.002176928578374974,0.006435267405693039,0.003137504222098969,0.0024352410894377175,-0.0013007794136554508,0.0008955538488911397,0.004887332967186364,0.0004289926467146543,-0.0015515717595764756,-0.0013094646426915935,0.0011527618578024313,-0.0014516829270222575,0.014371558256674674,0.009225104742108366,0.023000000544791063,0.02140241255832091,0.014311988005754412,0.018438193887819882,0.02256417842712991,0.015783101860994995,0.003595866037041153,0.011784699978851699
-0.0023312537502415687,2021-08-02,-0.00031574851819171634,2021-08-02,0.0011690369463182027,2021-08-02,0.032697928666004294,2021-08-02,0.0009502011636193242,2021-08-02,-0.01220873369456843,2021-08-02,0.012872585899363242,2021-08-02,-0.004019106065338729,2021-08-02,-0.002314899198513354,2021-08-02,-0.004675707246878158,2021-08-02,-0.0023339753529193,-0.00031579837725064533,0.0011683541547145397,0.032174725947111446,0.0009497500082632634,-0.012283872476319622,0.012790438381732747,-0.0040272043780558405,-0.0023175827198504834,-0.0046866725597541035,0.002041119792227192,0.0013056742775263974,-0.0023785150278699875,0.00245816842962594,0.0037861621771871023,-0.000225189910123591,-0.001588230484546993,-0.0014624011021583782,0.0007534751547079388,-0.0017267011099477703,0.013877778124628499,0.00796491899817453,0.022309653576467012,0.022554559778147965,0.013680494775457191,0.01865239799011664,0.022538838458962353,0.015794356563582617,0.003510119885964352,0.011792959162257794
0.012644563350882487,2021-08-03,0.008075175678724733,2021-08-03,0.01043374884144277,2021-08-03,9.862621233192037e-05,2021-08-03,0.005750588431906456,2021-08-03,-0.0020173207840670226,2021-08-03,0.003291211664390614,2021-08-03,0.011377961498385769,2021-08-03,0.011250120722333667,2021-08-03,-0.00840529287308045,2021-08-03,0.012565288424815907,0.00804274591465196,0.010379692962522098,9.862134908680057e-05,0.005734116915356189,-0.002019358316338561,0.0032858074815739426,0.011313719331801529,0.011187308769873627,-0.008440816545190369,0.001937426679944404,0.0017076463976027079,-0.004203182956900586,0.003885990229539904,0.0037014595503988335,-5.540768116976125e-05,-0.0019398571207213666,-5.391833800336698e-05,0.0013766549807050776,-0.0028642235835792174,0.013785510462394165,0.008099189451557838,0.019362489034477678,0.02136703239934454,0.013661882858359153,0.01861811407666915,0.022397634422791177,0.015610360104956058,0.004184190174277864,0.011245639296130648
-0.0027826894302949157,2021-08-04,-0.0021247821364576147,2021-08-04,-0.0034222398904129037,2021-08-04,0.001662548831768751,2021-08-04,-0.003719642976926618,2021-08-04,0.02186541359335381,2021-08-04,0.02316400781303285,2021-08-04,-0.01079214737824652,2021-08-04,-0.0068138228255092415,2021-08-04,0.012783365345265807,2021-08-04,-0.0027865683080067825,-0.0021270426887096427,-0.003428109147843768,0.001661168327351945,-0.0037265780515401675,0.021629793866429235,0.02289979456238798,-0.010850805010386232,-0.006837142909240565,0.012702347850761473,0.0009005392472326068,0.0011926480948002249,-0.0046577731552567055,0.0051008990996983024,0.0034029464531018516,0.0013624389947566539,7.648954632605288e-06,-0.00065219100846578,0.0011181460007053945,-0.001700721092388896,0.013288257396909989,0.00799307110303352,0.0192247364552598,0.02045081230417247,0.013760124395892626,0.019173641918926256,0.0228197238581129,0.015789117486464273,0.004526336315973584,0.011613272870764033
